nombre,apellido,ciudad,becado,tipo_universidad,categoria_gasto,gasto_categoria
Sandra Sandra Manrique,Bravo, Santa Ana,0,Pública,Transporte,27.91
Sandra Sandra Manrique,Bravo, Santa Ana,0,Pública,Educación,45.06
Sandra Sandra Manrique,Bravo, Santa Ana,0,Pública,Ocio y personales,39.97
Sandra Sandra Manrique,Bravo, Santa Ana,0,Pública,Otros,33.79
Mtro. Rodrigo,Mascareñas, Junín,1,Privada,Vivienda,156.84
Mtro. Rodrigo,Mascareñas, Junín,1,Privada,Alimentación,98.87
Mtro. Rodrigo,Mascareñas, Junín,1,Privada,Transporte,38.76
Mtro. Rodrigo,Mascareñas, Junín,1,Privada,Educación,46.12
Mtro. Rodrigo,Mascareñas, Junín,1,Privada,Ocio y personales,100.87
Mtro. Rodrigo,Mascareñas, Junín,1,Privada,Otros,39.48
Pascuala Girona,Cid, Ambato,0,Pública,Vivienda,65.02
Pascuala Girona,Cid, Ambato,0,Pública,Alimentación,45.98
Pascuala Girona,Cid, Ambato,0,Pública,Transporte,34.97
Pascuala Girona,Cid, Ambato,0,Pública,Educación,26.53
Pascuala Girona,Cid, Ambato,0,Pública,Ocio y personales,36.57
Pascuala Girona,Cid, Ambato,0,Pública,Otros,29.91
Asdrubal Sanz,Zorrilla,Saraguro,0,Pública,Vivienda,73.0
Asdrubal Sanz,Zorrilla,Saraguro,0,Pública,Alimentación,76.1
Asdrubal Sanz,Zorrilla,Saraguro,0,Pública,Transporte,44.66
Asdrubal Sanz,Zorrilla,Saraguro,0,Pública,Educación,26.56
Asdrubal Sanz,Zorrilla,Saraguro,0,Pública,Ocio y personales,25.96
Asdrubal Sanz,Zorrilla,Saraguro,0,Pública,Otros,5.39
Manuel Juarez,Diaz,Ibarra,0,Privada,Vivienda,147.78
Manuel Juarez,Diaz,Ibarra,0,Privada,Alimentación,77.83
Manuel Juarez,Diaz,Ibarra,0,Privada,Transporte,38.25
Manuel Juarez,Diaz,Ibarra,0,Privada,Educación,24.19
Manuel Juarez,Diaz,Ibarra,0,Privada,Ocio y personales,46.53
Manuel Juarez,Diaz,Ibarra,0,Privada,Otros,12.37
Jose Manuel,Gascón, Portovelo,0,Pública,Vivienda,67.86
Jose Manuel,Gascón, Portovelo,0,Pública,Alimentación,44.42
Jose Manuel,Gascón, Portovelo,0,Pública,Transporte,19.09
Jose Manuel,Gascón, Portovelo,0,Pública,Educación,20.04
Jose Manuel,Gascón, Portovelo,0,Pública,Ocio y personales,25.9
Jose Manuel,Gascón, Portovelo,0,Pública,Otros,8.8
Trinidad,Medrano,Azogues,0,Pública,Vivienda,110.61
Trinidad,Medrano,Azogues,0,Pública,Alimentación,73.92
Trinidad,Medrano,Azogues,0,Pública,Transporte,74.45
Trinidad,Medrano,Azogues,0,Pública,Educación,27.42
Trinidad,Medrano,Azogues,0,Pública,Ocio y personales,35.01
Trinidad,Medrano,Azogues,0,Pública,Otros,6.04
Lorenzo Aragón,Bermúdez,Yantzaza,0,Pública,Vivienda,78.4
Lorenzo Aragón,Bermúdez,Yantzaza,0,Pública,Alimentación,46.58
Lorenzo Aragón,Bermúdez,Yantzaza,0,Pública,Transporte,26.62
Lorenzo Aragón,Bermúdez,Yantzaza,0,Pública,Educación,32.16
Lorenzo Aragón,Bermúdez,Yantzaza,0,Pública,Ocio y personales,27.89
Lorenzo Aragón,Bermúdez,Yantzaza,0,Pública,Otros,10.29
Pía Ligia Valdés,Morán, Colimes,0,Pública,Vivienda,62.23
Pía Ligia Valdés,Morán, Colimes,0,Pública,Alimentación,54.54
Pía Ligia Valdés,Morán, Colimes,0,Pública,Transporte,27.07
Pía Ligia Valdés,Morán, Colimes,0,Pública,Educación,37.39
Pía Ligia Valdés,Morán, Colimes,0,Pública,Ocio y personales,20.99
Pía Ligia Valdés,Morán, Colimes,0,Pública,Otros,14.89
Malena Gimenez,Ramirez, Colimes,0,Pública,Vivienda,49.09
Malena Gimenez,Ramirez, Colimes,0,Pública,Alimentación,48.92
Malena Gimenez,Ramirez, Colimes,0,Pública,Transporte,17.31
Malena Gimenez,Ramirez, Colimes,0,Pública,Educación,22.42
Malena Gimenez,Ramirez, Colimes,0,Pública,Ocio y personales,41.58
Malena Gimenez,Ramirez, Colimes,0,Pública,Otros,5.82
Xavier Esteban,Gallardo, Chambo,0,Pública,Vivienda,83.04
Xavier Esteban,Gallardo, Chambo,0,Pública,Alimentación,54.99
Xavier Esteban,Gallardo, Chambo,0,Pública,Transporte,21.75
Xavier Esteban,Gallardo, Chambo,0,Pública,Educación,22.42
Xavier Esteban,Gallardo, Chambo,0,Pública,Ocio y personales,28.92
Xavier Esteban,Gallardo, Chambo,0,Pública,Otros,37.88
Lázaro Campillo,Nadal, Loreto,0,Pública,Vivienda,87.61
Lázaro Campillo,Nadal, Loreto,0,Pública,Alimentación,58.92
Lázaro Campillo,Nadal, Loreto,0,Pública,Transporte,46.26
Lázaro Campillo,Nadal, Loreto,0,Pública,Educación,28.67
Lázaro Campillo,Nadal, Loreto,0,Pública,Ocio y personales,20.24
Lázaro Campillo,Nadal, Loreto,0,Pública,Otros,20.3
Nicolas Miranda,Pereyra,Tena,0,Pública,Vivienda,73.9
Nicolas Miranda,Pereyra,Tena,0,Pública,Alimentación,78.55
Nicolas Miranda,Pereyra,Tena,0,Pública,Transporte,50.06
Nicolas Miranda,Pereyra,Tena,0,Pública,Educación,39.03
Nicolas Miranda,Pereyra,Tena,0,Pública,Ocio y personales,66.4
Nicolas Miranda,Pereyra,Tena,0,Pública,Otros,12.45
Omar del,Múgica,Puebloviejo,0,Privada,Vivienda,102.11
Omar del,Múgica,Puebloviejo,0,Privada,Alimentación,122.36
Omar del,Múgica,Puebloviejo,0,Privada,Transporte,39.7
Omar del,Múgica,Puebloviejo,0,Privada,Educación,21.69
Omar del,Múgica,Puebloviejo,0,Privada,Ocio y personales,52.18
Omar del,Múgica,Puebloviejo,0,Privada,Otros,33.57
Thiago Benjamin,Garcia, Jama,0,Pública,Vivienda,39.28
Thiago Benjamin,Garcia, Jama,0,Pública,Alimentación,41.73
Thiago Benjamin,Garcia, Jama,0,Pública,Transporte,19.23
Thiago Benjamin,Garcia, Jama,0,Pública,Educación,11.42
Thiago Benjamin,Garcia, Jama,0,Pública,Ocio y personales,27.0
Thiago Benjamin,Garcia, Jama,0,Pública,Otros,18.33
África Acero,García,Loja,0,Pública,Vivienda,68.85
África Acero,García,Loja,0,Pública,Alimentación,40.42
África Acero,García,Loja,0,Pública,Transporte,23.18
África Acero,García,Loja,0,Pública,Educación,26.04
África Acero,García,Loja,0,Pública,Ocio y personales,14.74
África Acero,García,Loja,0,Pública,Otros,6.42
Tomas Lautaro Cruz,Rodriguez, El Coca,0,Pública,Vivienda,199.59
Tomas Lautaro Cruz,Rodriguez, El Coca,0,Pública,Alimentación,185.31
Tomas Lautaro Cruz,Rodriguez, El Coca,0,Pública,Transporte,58.14
Tomas Lautaro Cruz,Rodriguez, El Coca,0,Pública,Educación,85.83
Tomas Lautaro Cruz,Rodriguez, El Coca,0,Pública,Ocio y personales,83.33
Tomas Lautaro Cruz,Rodriguez, El Coca,0,Pública,Otros,31.42
Trinidad Zorrilla,Madrid, Pedro Carbo,0,Pública,Vivienda,280.17
Trinidad Zorrilla,Madrid, Pedro Carbo,0,Pública,Alimentación,127.83
Trinidad Zorrilla,Madrid, Pedro Carbo,0,Pública,Transporte,118.21
Trinidad Zorrilla,Madrid, Pedro Carbo,0,Pública,Educación,76.47
Trinidad Zorrilla,Madrid, Pedro Carbo,0,Pública,Ocio y personales,107.55
Trinidad Zorrilla,Madrid, Pedro Carbo,0,Pública,Otros,74.32
Emelina de,Guardia, Atacames,0,Pública,Vivienda,63.64
Emelina de,Guardia, Atacames,0,Pública,Alimentación,43.56
Emelina de,Guardia, Atacames,0,Pública,Transporte,15.17
Emelina de,Guardia, Atacames,0,Pública,Educación,11.27
Emelina de,Guardia, Atacames,0,Pública,Ocio y personales,50.78
Emelina de,Guardia, Atacames,0,Pública,Otros,5.34
Dr(a). Alma,Gonzalez,Puebloviejo,0,Privada,Vivienda,112.26
Dr(a). Alma,Gonzalez,Puebloviejo,0,Privada,Alimentación,92.91
Dr(a). Alma,Gonzalez,Puebloviejo,0,Privada,Transporte,20.23
Dr(a). Alma,Gonzalez,Puebloviejo,0,Privada,Educación,33.83
Dr(a). Alma,Gonzalez,Puebloviejo,0,Privada,Ocio y personales,32.49
Dr(a). Alma,Gonzalez,Puebloviejo,0,Privada,Otros,30.33
Eloisa de la,Rosa, San Gabriel,0,Pública,Vivienda,109.71
Eloisa de la,Rosa, San Gabriel,0,Pública,Alimentación,126.57
Eloisa de la,Rosa, San Gabriel,0,Pública,Transporte,52.72
Eloisa de la,Rosa, San Gabriel,0,Pública,Educación,26.43
Eloisa de la,Rosa, San Gabriel,0,Pública,Ocio y personales,55.04
Eloisa de la,Rosa, San Gabriel,0,Pública,Otros,48.63
Samuel Salvador,Santiago, El Tambo,1,Privada,Vivienda,215.0
Samuel Salvador,Santiago, El Tambo,1,Privada,Alimentación,200.7
Samuel Salvador,Santiago, El Tambo,1,Privada,Transporte,68.03
Samuel Salvador,Santiago, El Tambo,1,Privada,Educación,119.19
Samuel Salvador,Santiago, El Tambo,1,Privada,Ocio y personales,73.7
Samuel Salvador,Santiago, El Tambo,1,Privada,Otros,25.59
Evelio Razo,Laureano, Portovelo,0,Pública,Vivienda,96.3
Evelio Razo,Laureano, Portovelo,0,Pública,Alimentación,62.43
Evelio Razo,Laureano, Portovelo,0,Pública,Transporte,27.94
Evelio Razo,Laureano, Portovelo,0,Pública,Educación,19.33
Evelio Razo,Laureano, Portovelo,0,Pública,Ocio y personales,29.09
Evelio Razo,Laureano, Portovelo,0,Pública,Otros,7.03
Camilo Luis,Saavedra,Piñas,0,Privada,Vivienda,189.66
Camilo Luis,Saavedra,Piñas,0,Privada,Alimentación,126.95
Camilo Luis,Saavedra,Piñas,0,Privada,Transporte,66.62
Camilo Luis,Saavedra,Piñas,0,Privada,Educación,37.35
Camilo Luis,Saavedra,Piñas,0,Privada,Ocio y personales,77.45
Camilo Luis,Saavedra,Piñas,0,Privada,Otros,67.83
Beatriz Parra,Cano, Celica,0,Pública,Vivienda,111.02
Beatriz Parra,Cano, Celica,0,Pública,Alimentación,128.79
Beatriz Parra,Cano, Celica,0,Pública,Transporte,84.62
Beatriz Parra,Cano, Celica,0,Pública,Educación,76.12
Beatriz Parra,Cano, Celica,0,Pública,Ocio y personales,77.21
Beatriz Parra,Cano, Celica,0,Pública,Otros,47.22
Ligia,Quintero, Quevedo,0,Privada,Vivienda,124.86
Ligia,Quintero, Quevedo,0,Privada,Alimentación,71.24
Ligia,Quintero, Quevedo,0,Privada,Transporte,64.75
Ligia,Quintero, Quevedo,0,Privada,Educación,36.14
Ligia,Quintero, Quevedo,0,Privada,Ocio y personales,28.89
Ligia,Quintero, Quevedo,0,Privada,Otros,64.47
Pedro,Martin, Portovelo,0,Pública,Vivienda,230.76
Pedro,Martin, Portovelo,0,Pública,Alimentación,225.52
Pedro,Martin, Portovelo,0,Pública,Transporte,103.92
Pedro,Martin, Portovelo,0,Pública,Educación,46.38
Pedro,Martin, Portovelo,0,Pública,Ocio y personales,117.53
Pedro,Martin, Portovelo,0,Pública,Otros,120.63
Nélida,Báez, Sucre,0,Pública,Vivienda,135.91
Nélida,Báez, Sucre,0,Pública,Alimentación,99.11
Nélida,Báez, Sucre,0,Pública,Transporte,47.54
Nélida,Báez, Sucre,0,Pública,Educación,37.96
Nélida,Báez, Sucre,0,Pública,Ocio y personales,53.7
Nélida,Báez, Sucre,0,Pública,Otros,22.72
Ignacio Alemán,Arnal, Muisne,0,Pública,Vivienda,140.09
Ignacio Alemán,Arnal, Muisne,0,Pública,Alimentación,94.09
Ignacio Alemán,Arnal, Muisne,0,Pública,Transporte,26.28
Ignacio Alemán,Arnal, Muisne,0,Pública,Educación,24.74
Ignacio Alemán,Arnal, Muisne,0,Pública,Ocio y personales,44.09
Ignacio Alemán,Arnal, Muisne,0,Pública,Otros,32.09
Nicolás Figueroa,Muro, Jama,0,Pública,Vivienda,51.53
Nicolás Figueroa,Muro, Jama,0,Pública,Alimentación,108.21
Nicolás Figueroa,Muro, Jama,0,Pública,Transporte,55.83
Nicolás Figueroa,Muro, Jama,0,Pública,Educación,15.13
Nicolás Figueroa,Muro, Jama,0,Pública,Ocio y personales,51.7
Nicolás Figueroa,Muro, Jama,0,Pública,Otros,22.29
Antonio,Rodriguez, Chambo,0,Pública,Vivienda,66.21
Antonio,Rodriguez, Chambo,0,Pública,Alimentación,93.6
Antonio,Rodriguez, Chambo,0,Pública,Transporte,61.57
Antonio,Rodriguez, Chambo,0,Pública,Educación,32.71
Antonio,Rodriguez, Chambo,0,Pública,Ocio y personales,42.24
Antonio,Rodriguez, Chambo,0,Pública,Otros,25.65
Calista Sarmiento,Belmonte,Saquisilí,1,Privada,Vivienda,247.39
Calista Sarmiento,Belmonte,Saquisilí,1,Privada,Alimentación,168.54
Calista Sarmiento,Belmonte,Saquisilí,1,Privada,Transporte,45.16
Calista Sarmiento,Belmonte,Saquisilí,1,Privada,Educación,44.33
Calista Sarmiento,Belmonte,Saquisilí,1,Privada,Ocio y personales,60.27
Calista Sarmiento,Belmonte,Saquisilí,1,Privada,Otros,46.45
Luz Andrea Torres,Burbano, Muisne,0,Pública,Vivienda,53.7
Luz Andrea Torres,Burbano, Muisne,0,Pública,Alimentación,68.19
Luz Andrea Torres,Burbano, Muisne,0,Pública,Transporte,27.93
Luz Andrea Torres,Burbano, Muisne,0,Pública,Educación,21.17
Luz Andrea Torres,Burbano, Muisne,0,Pública,Ocio y personales,20.98
Luz Andrea Torres,Burbano, Muisne,0,Pública,Otros,15.37
Maribel,Palacios,Puebloviejo,1,Privada,Vivienda,228.03
Maribel,Palacios,Puebloviejo,1,Privada,Alimentación,229.02
Maribel,Palacios,Puebloviejo,1,Privada,Transporte,145.41
Maribel,Palacios,Puebloviejo,1,Privada,Educación,34.66
Maribel,Palacios,Puebloviejo,1,Privada,Ocio y personales,60.54
Maribel,Palacios,Puebloviejo,1,Privada,Otros,45.8
Reina,Cardona, Vinces,0,Pública,Vivienda,96.66
Reina,Cardona, Vinces,0,Pública,Alimentación,68.61
Reina,Cardona, Vinces,0,Pública,Transporte,35.38
Reina,Cardona, Vinces,0,Pública,Educación,14.3
Reina,Cardona, Vinces,0,Pública,Ocio y personales,39.78
Reina,Cardona, Vinces,0,Pública,Otros,32.41
Pedro,Castro,Ventanas,0,Pública,Vivienda,63.1
Pedro,Castro,Ventanas,0,Pública,Alimentación,41.16
Pedro,Castro,Ventanas,0,Pública,Transporte,38.11
Pedro,Castro,Ventanas,0,Pública,Educación,25.12
Pedro,Castro,Ventanas,0,Pública,Ocio y personales,51.6
Pedro,Castro,Ventanas,0,Pública,Otros,15.02
Dr. Ofelia,Jaime,Piñas,0,Pública,Vivienda,71.09
Dr. Ofelia,Jaime,Piñas,0,Pública,Alimentación,57.37
Dr. Ofelia,Jaime,Piñas,0,Pública,Transporte,27.83
Dr. Ofelia,Jaime,Piñas,0,Pública,Educación,25.56
Dr. Ofelia,Jaime,Piñas,0,Pública,Ocio y personales,45.15
Dr. Ofelia,Jaime,Piñas,0,Pública,Otros,32.14
Luz,Suárez,Macas,0,Pública,Vivienda,50.46
Luz,Suárez,Macas,0,Pública,Alimentación,71.31
Luz,Suárez,Macas,0,Pública,Transporte,33.04
Luz,Suárez,Macas,0,Pública,Educación,8.5
Luz,Suárez,Macas,0,Pública,Ocio y personales,33.45
Luz,Suárez,Macas,0,Pública,Otros,27.17
Jacinta,Ferrera, Junín,0,Pública,Vivienda,194.21
Jacinta,Ferrera, Junín,0,Pública,Alimentación,184.25
Jacinta,Ferrera, Junín,0,Pública,Transporte,100.97
Jacinta,Ferrera, Junín,0,Pública,Educación,74.44
Jacinta,Ferrera, Junín,0,Pública,Ocio y personales,78.42
Jacinta,Ferrera, Junín,0,Pública,Otros,61.86
David,Alvarado, Velasco Ibarra,1,Privada,Vivienda,192.07
David,Alvarado, Velasco Ibarra,1,Privada,Alimentación,243.11
David,Alvarado, Velasco Ibarra,1,Privada,Transporte,160.31
David,Alvarado, Velasco Ibarra,1,Privada,Educación,138.48
David,Alvarado, Velasco Ibarra,1,Privada,Ocio y personales,50.16
David,Alvarado, Velasco Ibarra,1,Privada,Otros,140.02
Amalia,Galindo,Zaruma,0,Pública,Vivienda,168.0
Amalia,Galindo,Zaruma,0,Pública,Alimentación,178.45
Amalia,Galindo,Zaruma,0,Pública,Transporte,92.25
Amalia,Galindo,Zaruma,0,Pública,Educación,91.39
Amalia,Galindo,Zaruma,0,Pública,Ocio y personales,76.0
Amalia,Galindo,Zaruma,0,Pública,Otros,17.77
Sessa Carlota Avilés,Canales,Catacocha,0,Pública,Vivienda,96.56
Sessa Carlota Avilés,Canales,Catacocha,0,Pública,Alimentación,71.59
Sessa Carlota Avilés,Canales,Catacocha,0,Pública,Transporte,32.89
Sessa Carlota Avilés,Canales,Catacocha,0,Pública,Educación,28.83
Sessa Carlota Avilés,Canales,Catacocha,0,Pública,Ocio y personales,38.34
Sessa Carlota Avilés,Canales,Catacocha,0,Pública,Otros,23.54
Santiago José Pinto,Palacios, Pedernales,0,Pública,Vivienda,55.06
Santiago José Pinto,Palacios, Pedernales,0,Pública,Alimentación,94.1
Santiago José Pinto,Palacios, Pedernales,0,Pública,Transporte,49.76
Santiago José Pinto,Palacios, Pedernales,0,Pública,Educación,24.87
Santiago José Pinto,Palacios, Pedernales,0,Pública,Ocio y personales,27.12
Santiago José Pinto,Palacios, Pedernales,0,Pública,Otros,36.5
Eric Luciano Espada,Alcázar, Santa Isabel,0,Pública,Vivienda,78.2
Eric Luciano Espada,Alcázar, Santa Isabel,0,Pública,Alimentación,42.45
Eric Luciano Espada,Alcázar, Santa Isabel,0,Pública,Transporte,57.22
Eric Luciano Espada,Alcázar, Santa Isabel,0,Pública,Educación,19.6
Eric Luciano Espada,Alcázar, Santa Isabel,0,Pública,Ocio y personales,16.42
Eric Luciano Espada,Alcázar, Santa Isabel,0,Pública,Otros,21.08
Maria Victoria Mateo Navarro,Vega,Latacunga,0,Pública,Vivienda,65.69
Maria Victoria Mateo Navarro,Vega,Latacunga,0,Pública,Alimentación,62.15
Maria Victoria Mateo Navarro,Vega,Latacunga,0,Pública,Transporte,43.53
Maria Victoria Mateo Navarro,Vega,Latacunga,0,Pública,Educación,5.87
Maria Victoria Mateo Navarro,Vega,Latacunga,0,Pública,Ocio y personales,31.51
Maria Victoria Mateo Navarro,Vega,Latacunga,0,Pública,Otros,32.59
Dr(a). Tiziana,Ferreyra,Piñas,0,Pública,Vivienda,50.16
Dr(a). Tiziana,Ferreyra,Piñas,0,Pública,Alimentación,28.99
Dr(a). Tiziana,Ferreyra,Piñas,0,Pública,Transporte,44.36
Dr(a). Tiziana,Ferreyra,Piñas,0,Pública,Educación,22.78
Dr(a). Tiziana,Ferreyra,Piñas,0,Pública,Ocio y personales,32.62
Dr(a). Tiziana,Ferreyra,Piñas,0,Pública,Otros,14.09
Tomas Benjamin Garcia,Rojas,Atuntaqui,0,Pública,Vivienda,82.4
Tomas Benjamin Garcia,Rojas,Atuntaqui,0,Pública,Alimentación,92.88
Tomas Benjamin Garcia,Rojas,Atuntaqui,0,Pública,Transporte,46.03
Tomas Benjamin Garcia,Rojas,Atuntaqui,0,Pública,Educación,14.76
Tomas Benjamin Garcia,Rojas,Atuntaqui,0,Pública,Ocio y personales,44.67
Tomas Benjamin Garcia,Rojas,Atuntaqui,0,Pública,Otros,19.06
Leonardo Jaramillo,Sánchez, Alausí,0,Pública,Vivienda,43.42
Leonardo Jaramillo,Sánchez, Alausí,0,Pública,Alimentación,49.26
Leonardo Jaramillo,Sánchez, Alausí,0,Pública,Transporte,25.03
Leonardo Jaramillo,Sánchez, Alausí,0,Pública,Educación,22.66
Leonardo Jaramillo,Sánchez, Alausí,0,Pública,Ocio y personales,43.03
Leonardo Jaramillo,Sánchez, Alausí,0,Pública,Otros,26.8
Agustín Rolando Vall,Menendez, Jama,0,Pública,Vivienda,56.27
Agustín Rolando Vall,Menendez, Jama,0,Pública,Alimentación,61.15
Agustín Rolando Vall,Menendez, Jama,0,Pública,Transporte,27.01
Agustín Rolando Vall,Menendez, Jama,0,Pública,Educación,18.52
Agustín Rolando Vall,Menendez, Jama,0,Pública,Ocio y personales,28.67
Agustín Rolando Vall,Menendez, Jama,0,Pública,Otros,8.54
Elias Bianca,Escalante,Simón Bolívar,0,Pública,Vivienda,95.93
Elias Bianca,Escalante,Simón Bolívar,0,Pública,Alimentación,79.53
Elias Bianca,Escalante,Simón Bolívar,0,Pública,Transporte,38.03
Elias Bianca,Escalante,Simón Bolívar,0,Pública,Educación,38.7
Elias Bianca,Escalante,Simón Bolívar,0,Pública,Ocio y personales,46.31
Elias Bianca,Escalante,Simón Bolívar,0,Pública,Otros,15.56
Claudia Luis Manuel Páez,Valle, Cañar,0,Pública,Vivienda,72.3
Claudia Luis Manuel Páez,Valle, Cañar,0,Pública,Alimentación,81.65
Claudia Luis Manuel Páez,Valle, Cañar,0,Pública,Transporte,35.97
Claudia Luis Manuel Páez,Valle, Cañar,0,Pública,Educación,26.82
Claudia Luis Manuel Páez,Valle, Cañar,0,Pública,Ocio y personales,10.38
Claudia Luis Manuel Páez,Valle, Cañar,0,Pública,Otros,22.86
María Ángeles Alvarado,Suárez,Catacocha,0,Pública,Vivienda,59.84
María Ángeles Alvarado,Suárez,Catacocha,0,Pública,Alimentación,38.7
María Ángeles Alvarado,Suárez,Catacocha,0,Pública,Transporte,40.71
María Ángeles Alvarado,Suárez,Catacocha,0,Pública,Educación,17.71
María Ángeles Alvarado,Suárez,Catacocha,0,Pública,Ocio y personales,25.96
María Ángeles Alvarado,Suárez,Catacocha,0,Pública,Otros,22.37
Timoteo,Carvajal, Gualaquiza,0,Pública,Vivienda,106.91
Timoteo,Carvajal, Gualaquiza,0,Pública,Alimentación,52.3
Timoteo,Carvajal, Gualaquiza,0,Pública,Transporte,48.29
Timoteo,Carvajal, Gualaquiza,0,Pública,Educación,21.77
Timoteo,Carvajal, Gualaquiza,0,Pública,Ocio y personales,53.31
Timoteo,Carvajal, Gualaquiza,0,Pública,Otros,49.28
Renzo,Gonzalez, Colimes,1,Privada,Vivienda,216.25
Renzo,Gonzalez, Colimes,1,Privada,Alimentación,164.65
Renzo,Gonzalez, Colimes,1,Privada,Transporte,78.29
Renzo,Gonzalez, Colimes,1,Privada,Educación,73.08
Renzo,Gonzalez, Colimes,1,Privada,Ocio y personales,30.02
Renzo,Gonzalez, Colimes,1,Privada,Otros,30.2
Lautaro Ezequiel Josefina,Leiva, Guayaquil,0,Privada,Vivienda,68.53
Lautaro Ezequiel Josefina,Leiva, Guayaquil,0,Privada,Alimentación,48.09
Lautaro Ezequiel Josefina,Leiva, Guayaquil,0,Privada,Transporte,20.29
Lautaro Ezequiel Josefina,Leiva, Guayaquil,0,Privada,Educación,23.55
Lautaro Ezequiel Josefina,Leiva, Guayaquil,0,Privada,Ocio y personales,38.92
Lautaro Ezequiel Josefina,Leiva, Guayaquil,0,Privada,Otros,27.0
Ing. Estefanía,Melgar, Chambo,0,Pública,Vivienda,58.84
Ing. Estefanía,Melgar, Chambo,0,Pública,Alimentación,84.2
Ing. Estefanía,Melgar, Chambo,0,Pública,Transporte,28.57
Ing. Estefanía,Melgar, Chambo,0,Pública,Educación,23.27
Ing. Estefanía,Melgar, Chambo,0,Pública,Ocio y personales,37.86
Ing. Estefanía,Melgar, Chambo,0,Pública,Otros,4.88
Verónica Beatriz Navarro,Londoño,Ventanas,0,Pública,Vivienda,155.49
Verónica Beatriz Navarro,Londoño,Ventanas,0,Pública,Alimentación,99.7
Verónica Beatriz Navarro,Londoño,Ventanas,0,Pública,Transporte,66.21
Verónica Beatriz Navarro,Londoño,Ventanas,0,Pública,Educación,71.79
Verónica Beatriz Navarro,Londoño,Ventanas,0,Pública,Ocio y personales,49.15
Verónica Beatriz Navarro,Londoño,Ventanas,0,Pública,Otros,36.76
Severiano Abel Ocaña,Ramón, Jipijapa,0,Pública,Vivienda,215.97
Severiano Abel Ocaña,Ramón, Jipijapa,0,Pública,Alimentación,213.96
Severiano Abel Ocaña,Ramón, Jipijapa,0,Pública,Transporte,143.35
Severiano Abel Ocaña,Ramón, Jipijapa,0,Pública,Educación,78.13
Severiano Abel Ocaña,Ramón, Jipijapa,0,Pública,Ocio y personales,72.88
Severiano Abel Ocaña,Ramón, Jipijapa,0,Pública,Otros,60.18
Virgilio Rovira,Noguera, Tulcán,1,Privada,Vivienda,144.81
Virgilio Rovira,Noguera, Tulcán,1,Privada,Alimentación,201.56
Virgilio Rovira,Noguera, Tulcán,1,Privada,Transporte,76.17
Virgilio Rovira,Noguera, Tulcán,1,Privada,Educación,80.45
Virgilio Rovira,Noguera, Tulcán,1,Privada,Ocio y personales,94.08
Virgilio Rovira,Noguera, Tulcán,1,Privada,Otros,46.0
Rosaura de,Ramis, Mocache,0,Pública,Vivienda,93.77
Rosaura de,Ramis, Mocache,0,Pública,Alimentación,78.62
Rosaura de,Ramis, Mocache,0,Pública,Transporte,50.99
Rosaura de,Ramis, Mocache,0,Pública,Educación,16.25
Rosaura de,Ramis, Mocache,0,Pública,Ocio y personales,69.86
Rosaura de,Ramis, Mocache,0,Pública,Otros,23.38
Marina Ortiz,Páez, San Miguel,0,Pública,Vivienda,109.79
Marina Ortiz,Páez, San Miguel,0,Pública,Alimentación,70.1
Marina Ortiz,Páez, San Miguel,0,Pública,Transporte,42.85
Marina Ortiz,Páez, San Miguel,0,Pública,Educación,19.85
Marina Ortiz,Páez, San Miguel,0,Pública,Ocio y personales,26.06
Marina Ortiz,Páez, San Miguel,0,Pública,Otros,7.03
Dr(a). Lautaro,Morales,Jaramijó,0,Pública,Vivienda,105.02
Dr(a). Lautaro,Morales,Jaramijó,0,Pública,Alimentación,75.9
Dr(a). Lautaro,Morales,Jaramijó,0,Pública,Transporte,27.09
Dr(a). Lautaro,Morales,Jaramijó,0,Pública,Educación,22.69
Dr(a). Lautaro,Morales,Jaramijó,0,Pública,Ocio y personales,33.16
Dr(a). Lautaro,Morales,Jaramijó,0,Pública,Otros,9.89
Ramiro Rosario,Polanco, Quevedo,0,Pública,Vivienda,198.42
Ramiro Rosario,Polanco, Quevedo,0,Pública,Alimentación,192.46
Ramiro Rosario,Polanco, Quevedo,0,Pública,Transporte,182.48
Ramiro Rosario,Polanco, Quevedo,0,Pública,Educación,57.17
Ramiro Rosario,Polanco, Quevedo,0,Pública,Ocio y personales,115.41
Ramiro Rosario,Polanco, Quevedo,0,Pública,Otros,129.56
Rodolfo Falcón,Álvaro, Narcisa de Jesús,1,Privada,Vivienda,313.96
Rodolfo Falcón,Álvaro, Narcisa de Jesús,1,Privada,Alimentación,143.67
Rodolfo Falcón,Álvaro, Narcisa de Jesús,1,Privada,Transporte,101.12
Rodolfo Falcón,Álvaro, Narcisa de Jesús,1,Privada,Educación,75.32
Rodolfo Falcón,Álvaro, Narcisa de Jesús,1,Privada,Ocio y personales,68.54
Rodolfo Falcón,Álvaro, Narcisa de Jesús,1,Privada,Otros,21.45
Heriberto Germán,Vargas,Ventanas,0,Pública,Vivienda,130.41
Heriberto Germán,Vargas,Ventanas,0,Pública,Alimentación,60.61
Heriberto Germán,Vargas,Ventanas,0,Pública,Transporte,41.09
Heriberto Germán,Vargas,Ventanas,0,Pública,Educación,38.9
Heriberto Germán,Vargas,Ventanas,0,Pública,Ocio y personales,40.79
Heriberto Germán,Vargas,Ventanas,0,Pública,Otros,17.74
Leonor Patricia Córdova,Guajardo, Balzar,1,Privada,Vivienda,305.67
